realty_id,realty_type_ID,original_or_copy,link_original_ID,total_price_USD,square_meter_price_USD,credit,E_oselya
32180102,1434,original, ,47 194,926,NO,NO
32179587,1434,copy,32140747,38 136,596,NO,NO
32179513,1434,copy,32140747,38 136,609,YES,NO
32179458,1434,copy,32140747,38 136,609,NO,NO
30069129,1434,copy,30894992,33 846,748,NO,NO
32171333,1434,original, ,81 040,862,NO,NO
32172375,1434,original, ,60 065,692,NO,NO
31973650,1434,copy,31968034,46 717,656,NO,NO
31374361,1434,copy,31423089,247 887,1124,NO,NO
32175357,1434,copy,32172080,35 753,515,NO,NO
32128941,1434,original, ,50 531,777,NO,YES
32178837,1434,original, ,95 341,1918,NO,YES
32173061,1434,original, ,47 671,736,NO,NO
32177847,1434,original, ,123 943,1203,NO,NO
28095052,1434,original, ,57 205,817,NO,NO
31953288,1434,original, ,66 739,890,NO,NO
31281015,1434,original, ,200 216,1252,NO,NO
31296853,1434,original, ,78 180,1475,NO,NO
31419060,1434,original, ,33 846,769,NO,NO
26464017,1434,original, ,33 369,583,NO,NO
32093352,1434,original, ,42 903,975,NO,NO
32135944,1434,original, ,31 939,726,NO,YES
30769434,1434,original, ,66 739,739,NO,NO
32174538,1434,original, ,61 972,1408,NO,YES
32173561,1436,original, ,27 649,804,NO,NO
32082515,1434,copy,31961722,32 893,712,NO,NO
32173150,1434,original, ,19 068,494,NO,NO
27095705,1434,original, ,133 477,1283,NO,NO
32172080,1434,original, ,36 230,522,NO,NO
32172469,1434,original, ,36 230,522,NO,NO
32165963,1434,original, ,30 986,801,NO,NO
32175453,1434,original, ,30 700,696,NO,YES
32172485,1434,copy,32215333,49 577,756,NO,NO
32171847,1434,original, ,32 416,589,NO,NO
32171076,1434,original, ,32 225,723,NO,NO
31221367,1434,copy,31431177,64 832,1099,NO,NO
32172761,1436,original, ,79 133,1306,NO,YES
31717578,1434,copy,30329195,59 111,1242,NO,NO
30088391,1434,original, ,33 846,736,NO,NO
32170533,1434,copy,32167723,38 136,508,NO,NO
31280365,1434,copy,31431177,64 832,1137,NO,NO
32170300,1434,original, ,42 903,794,YES,NO
31257114,1434,copy,31431177,64 832,1137,NO,NO
31229373,1434,copy,31431177,63 878,1120,NO,NO
31219089,1434,copy,31431177,64 832,1099,NO,NO
30733177,1434,original, ,33 751,734,NO,NO
24777087,1434,original, ,61 972,500,NO,NO
32165426,1436,original, ,45 764,825,NO,NO
31431177,1434,original, ,64 355,1091,NO,NO
32171256,1434,original, ,133 391,1309,NO,NO
32019639,1434,copy,31854156,63 402,746,NO,NO
31991632,1434,original, ,50 531,1106,NO,NO
27578294,1434,original, ,42 903,710,NO,NO
32137250,1434,original, ,61 972,1549,NO,NO
32170006,1434,original, ,42 903,932,NO,NO
32167723,1434,original, ,35 276,470,NO,NO
32168256,1434,original, ,35 276,470,NO,NO
27577920,1434,original, ,80 563,648,NO,NO
32168436,1434,original, ,56 251,721,NO,NO
32168444,1434,copy,32005030,23 740,624,NO,NO
32167910,1436,original, ,44 810,716,NO,NO
32168122,1434,original, ,91 527,1664,YES,YES
32167353,1434,copy,28037646,29 079,970,NO,NO
32043888,1434,original, ,61 972,794,NO,NO
32168194,1434,original, ,32 416,589,NO,NO
32167188,1434,copy,28306859,78 180,1203,NO,NO
32167961,1434,copy,32005030,23 740,624,NO,NO
32167593,1434,copy,32005030,23 740,624,NO,NO
32167127,1434,copy,32135403,31 939,711,NO,NO
31828017,1434,copy,32103050,21 928,698,NO,NO
32012697,1434,original, ,41 473,653,NO,NO
32162871,1434,original, ,33 369,772,NO,NO
31663234,1434,original, ,16 208,377,NO,NO
31486653,1434,original, ,27 649,706,NO,NO
32123528,1434,copy,32121472,152 546,2277,NO,NO
31410483,1434,original, ,60 065,1252,NO,NO
32072127,1434,copy,32065331,114 409,1271,NO,NO
32165717,1434,copy,32068663,56 728,799,NO,NO
32107229,1434,original, ,30 509,649,NO,NO
32044130,1434,original, ,44 810,815,NO,YES
32158109,1434,original, ,84 853,1132,NO,NO
32157260,1434,copy,27970096,30 509,783,NO,NO
32157380,1434,original, ,59 588,1012,NO,YES
32157253,1434,copy,27970096,31 463,807,NO,NO
32163138,1436,original, ,40 997,665,NO,NO
32161490,1434,original, ,23 835,1135,NO,NO
32125967,1434,copy,32069954,21 452,550,NO,NO
32156669,1434,original, ,36 706,641,NO,NO
32161337,1434,original, ,94 388,1348,NO,NO
32162111,1434,original, ,31 463,983,NO,NO
32161314,1434,original, ,107 735,1608,NO,NO
32161299,1434,original, ,170 660,1896,NO,NO
31817957,1434,original, ,107 735,1314,NO,NO
32154382,1434,original, ,32 416,589,NO,NO
32156641,1434,original, ,32 416,599,NO,NO
31194836,1434,copy,28037646,29 079,970,NO,NO
32148757,1434,copy,32121620,41 950,887,NO,NO
27084989,1434,original, ,61 972,865,NO,NO
32153156,1434,copy,32135403,33 369,744,NO,NO
32085090,1434,original, ,83 233,910,NO,NO
32056390,1434,copy,31937051,25 742,646,NO,NO
32056381,1434,original, ,52 438,1155,YES,YES
32054442,1434,copy,31866281,23 835,593,YES,NO
32032597,1434,original, ,95 341,908,NO,NO
32141037,1436,original, ,50 531,777,NO,YES
32157165,1434,original, ,73 413,918,NO,NO
32145928,1434,original, ,60 065,858,NO,NO
31098710,1434,original, ,48 719,667,NO,NO
31451202,1434,original, ,14 301,572,NO,NO
31884479,1434,original, ,32 321,673,NO,NO
32157211,1434,original, ,23 835,379,NO,NO
32157367,1434,original, ,56 251,1125,NO,NO
32140747,1434,original, ,38 136,615,NO,NO
32097682,1434,original, ,123 943,1304,NO,NO
32156760,1434,original, ,37 183,521,NO,NO
32148708,1434,copy,28037646,28 602,953,NO,NO
27936727,1434,original, ,147 779,1394,NO,NO
32148560,1434,copy,28037646,29 079,970,NO,NO
32149102,1434,copy,28037646,28 602,953,NO,NO
32148174,1434,original, ,33 369,480,NO,NO
32154223,1434,original, ,43 857,913,NO,NO
31601915,1434,original, ,40 043,625,NO,NO
25370929,1434,original, ,76 273,1260,NO,NO
32002914,1434,original, ,25 742,805,NO,NO
32148374,1434,copy,28037646,29 079,970,NO,NO
32039000,1434,original, ,18 115,624,NO,NO
31848254,1434,copy,31844353,52 438,704,YES,YES
32145949,1434,original, ,34 323,841,NO,NO
32011837,1434,copy,32006113,27 172,498,NO,NO
32140782,1434,original, ,66 739,902,NO,NO
30481292,1434,copy,30323975,71 506,998,NO,NO
30323975,1434,original, ,71 506,998,NO,NO
30333813,1434,copy,30323975,71 506,998,NO,NO
26485407,1434,original, ,61 972,865,NO,NO
32145621,1434,original, ,114 409,1169,NO,NO
32145607,1434,original, ,29 556,739,NO,NO
32064850,1434,original, ,15 731,507,NO,NO
30285741,1434,original, ,58 158,999,NO,NO
30973512,1434,original, ,42 427,912,NO,NO
26941813,1434,original, ,66 739,654,NO,NO
31930552,1434,original, ,50 531,1111,NO,NO
32135788,1434,copy,32135403,31 939,711,NO,NO
32135420,1434,copy,32135403,33 369,744,NO,NO
31559606,1434,original, ,32 225,723,NO,YES
32083708,1434,original, ,60 828,1071,YES,YES
32108758,1434,original, ,42 903,660,NO,NO
32136186,1434,copy,32135403,33 369,744,NO,NO
32136160,1434,copy,32099634,31 463,564,NO,NO
32128525,1434,original, ,362 296,1750,NO,NO
32005776,1434,copy,32006113,27 172,498,NO,NO
32124219,1434,original, ,28 602,726,NO,NO
32135403,1434,original, ,33 369,744,NO,NO
32128337,1434,copy,32103050,23 359,744,NO,NO
32061306,1434,copy,32006113,27 172,498,NO,NO
25803815,1434,copy,27077681,190 682,1025,NO,YES
30247638,1434,original, ,58 158,999,NO,NO
32135247,1434,original, ,109 642,1545,NO,NO
31711680,1434,original, ,24 789,542,NO,NO
32128082,1434,copy,32121620,41 473,877,NO,NO
31968034,1434,original, ,46 717,656,NO,NO
31197714,1434,original, ,61 972,794,NO,NO
32106760,1434,copy,31566481,94 864,904,NO,NO
30976138,1434,copy,30787015,40 043,625,NO,NO
32132942,1434,original, ,157 313,2348,NO,NO
32005937,1434,copy,32017438,27 172,498,NO,NO
32044610,1434,copy,32006113,27 172,498,NO,NO
32106076,1434,copy,32113480,31 463,520,NO,NO
32125408,1434,original, ,17 161,458,NO,NO
32125202,1434,copy,31844353,57 205,767,NO,NO
32125284,1434,copy,32121620,40 996,867,NO,NO
31804872,1434,copy,32103050,23 835,759,NO,NO
32094134,1434,original, ,121 083,1729,NO,NO
31840031,1434,copy,31803007,32 893,712,NO,NO
30808282,1434,copy,30787015,39 090,611,NO,NO
32125417,1434,copy,32124111,35 276,642,NO,NO
32120791,1434,copy,31844353,52 438,704,NO,NO
32121620,1434,original, ,40 996,867,NO,NO
32124201,1434,original, ,44 810,698,NO,NO
32124111,1434,original, ,35 276,645,NO,NO
32102557,1434,original, ,109 642,1629,NO,NO
30956679,1434,copy,30787015,39 090,611,NO,NO
32006113,1434,original, ,27 172,498,NO,NO
32122675,1434,original, ,119 176,1218,NO,NO
30940010,1436,original, ,109 642,1311,NO,NO
32072494,1434,original, ,15 255,306,NO,NO
31199720,1434,copy,27053997,51 484,761,NO,NO
31848847,1434,original, ,42 045,644,NO,NO
29241614,1434,copy,27337295,33 369,694,NO,NO
31961722,1434,original, ,32 893,712,NO,NO
30985402,1434,copy,30787015,39 090,611,NO,NO
32122342,1434,copy,32121620,41 950,887,NO,NO
30835859,1434,original, ,41 950,763,NO,NO
32121472,1434,original, ,152 546,2277,NO,NO
32120983,1434,original, ,61 972,1511,NO,YES
32053191,1434,original, ,57 205,603,NO,NO
25560523,1434,original, ,20 022,358,NO,NO
32121052,1434,copy,32071536,54 344,620,NO,NO
32121542,1434,copy,32091557,32 416,481,NO,NO
32121477,1434,copy,32091557,32 416,481,NO,NO
32121381,1434,copy,32091557,30 509,453,NO,NO
32121395,1434,copy,32091557,32 416,481,NO,NO
32121386,1434,copy,32091557,35 276,523,NO,NO
32121352,1434,copy,32091557,37 183,552,NO,NO
32120953,1506,original, ,38 034,734,NO,NO
32120940,1506,original, ,43 468,839,NO,NO
32120938,1506,original, ,45 365,877,NO,NO
32120926,1506,original, ,34 140,763,NO,NO
32120924,1506,original, ,33 316,744,NO,NO
32120918,1506,original, ,36 611,763,NO,NO
32120917,1506,original, ,34 170,763,NO,NO
32120914,1506,original, ,37 619,715,NO,NO
32120864,1506,original, ,35 291,667,NO,NO
32120859,1506,original, ,34 349,829,NO,NO
32120836,1506,original, ,31 798,763,NO,NO
32120837,1506,original, ,45 949,820,NO,NO
32120841,1506,original, ,43 987,667,NO,NO
32120829,1506,original, ,36 976,715,NO,NO
32120823,1506,original, ,33 932,810,NO,NO
32120802,1506,original, ,32 554,782,NO,NO
32120794,1506,original, ,53 819,810,NO,NO
32118013,1434,copy,32105680,20 022,923,NO,NO
32120538,1434,copy,32091557,35 276,523,NO,NO
32111896,1434,original, ,60 065,1162,NO,NO
32110147,1434,original, ,41 950,717,NO,YES
32118262,1434,original, ,18 105,594,YES,NO
32091557,1434,original, ,30 509,453,NO,NO
32118023,1434,copy,32106134,52 438,760,NO,NO
32113480,1434,original, ,31 463,520,NO,NO
32113496,1434,copy,32113480,31 463,520,NO,NO
31107063,1434,original, ,47 671,711,NO,NO
26563635,1434,copy,26528582,94 388,1348,NO,NO
26651887,1434,copy,26528721,57 205,817,NO,NO
32103712,1434,original, ,19 068,506,NO,NO
31930819,1434,copy,24682422,71 506,998,NO,NO
28036326,1434,original, ,32 416,675,NO,YES
30429057,1434,original, ,43 857,615,NO,NO
31648081,1434,original, ,59 111,843,NO,NO
31629861,1434,copy,30743542,44 810,685,NO,NO
30578565,1434,original, ,42 903,602,NO,NO
30743542,1434,original, ,42 903,650,NO,NO
31869565,1434,original, ,76 273,1168,NO,YES
31434791,1434,original, ,42 713,647,NO,YES
31630031,1434,original, ,48 624,774,NO,YES
32110112,1434,original, ,41 950,1104,NO,NO
32026159,1434,copy,32025960,40 520,604,NO,NO
32103700,1434,copy,32103050,21 928,698,NO,NO
32103050,1434,original, ,21 928,698,NO,NO
32106731,1434,copy,32071536,54 344,620,NO,NO
32083020,1434,copy,31699523,76 273,859,NO,NO
32105576,1434,copy,31471611,52 438,760,NO,NO
32105556,1434,original, ,35 276,802,NO,YES
32035464,1434,copy,32071536,54 344,620,NO,NO
32107174,1434,original, ,20 498,610,NO,NO
31861267,1436,original, ,45 764,683,NO,NO
32106161,1434,copy,32105680,20 022,923,NO,NO
32106134,1434,original, ,52 438,760,NO,NO
31985970,1434,original, ,89 621,1179,NO,NO
32103801,1434,original, ,30 509,456,NO,NO
32099528,1434,original, ,64 832,721,NO,NO
32102933,1434,original, ,66 739,981,NO,NO
32103237,1434,original, ,81 040,1247,NO,NO
32105680,1434,original, ,20 022,923,NO,NO
32105643,1434,original, ,28 602,640,NO,NO
32105244,1434,original, ,57 205,624,NO,NO
32105141,1434,original, ,53 391,1136,NO,NO
31496727,1434,copy,31445343,24 789,652,NO,NO
31954545,1434,copy,31445343,24 789,652,NO,NO
31626955,1434,copy,31445343,25 742,678,NO,NO
31703474,1434,original, ,102 015,1822,NO,NO
32087400,1434,copy,32081771,90 574,1617,NO,NO
32085239,1434,original, ,34 323,595,NO,NO
31148964,1434,original, ,94 388,827,NO,NO
32096772,1434,original, ,38 136,778,NO,NO
32097597,1434,original, ,45 287,888,NO,NO
32080067,1434,copy,31417326,17 066,623,NO,NO
32099634,1434,original, ,31 463,552,NO,NO
32096748,1434,original, ,35 276,808,NO,NO
31185004,1434,original, ,50 531,777,NO,NO
32063606,1436,original, ,45 763,829,NO,NO
31667374,1434,original, ,78 180,987,NO,NO
32095827,1434,original, ,40 043,556,NO,NO
32091066,1434,original, ,43 762,742,NO,NO
32095707,1434,original, ,35 276,802,NO,YES
32094436,1434,copy,32091839,35 276,840,NO,YES
32094364,1434,copy,32091839,35 276,840,NO,YES
32044038,1434,original, ,33 369,406,NO,NO
32093790,1434,original, ,61 972,729,NO,NO
32091882,1436,original, ,79 133,1648,NO,NO
32095670,1434,original, ,35 276,802,NO,YES
31616635,1434,original, ,209 750,1271,NO,YES
32095069,1434,original, ,30 414,608,NO,NO
32092151,1434,original, ,35 276,802,NO,YES
32093356,1434,original, ,61 972,788,NO,YES
32072236,1434,original, ,15 255,504,NO,NO
32091839,1434,original, ,35 276,820,NO,YES
31984570,1436,original, ,33 369,847,NO,NO
32093114,1434,original, ,43 000,736,NO,NO
32084962,1434,original, ,33 369,772,NO,NO
32083318,1434,original, ,33 369,742,NO,NO
32005030,1434,original, ,23 740,624,NO,NO
32081609,1434,original, ,66 934,906,NO,NO
32092256,1434,copy,32091557,32 416,481,NO,NO
31978622,1434,original, ,24 789,517,NO,NO
32072932,1434,copy,32039421,38 136,713,NO,NO
31134947,1434,copy,30980122,429 035,2682,NO,NO
32088639,1434,original, ,20 022,736,NO,NO
32087677,1434,original, ,57 109,1269,NO,YES
32087749,1434,original, ,89 621,963,NO,NO
32069954,1434,original, ,21 928,563,NO,NO
32079831,1434,copy,32069954,21 452,550,NO,NO
31445343,1434,original, ,24 789,652,NO,NO
32085149,1434,original, ,61 972,729,NO,NO
32071316,1434,copy,31085182,114 409,1271,NO,NO
32070839,1434,copy,31085182,114 409,1271,NO,NO
32070360,1434,copy,31085182,114 409,1271,NO,NO
32070375,1434,copy,31085182,114 409,1271,NO,NO
32065909,1434,copy,31085182,114 409,1271,NO,NO
32085341,1434,original, ,60 065,1365,NO,YES
32065331,1434,original, ,114 409,1271,NO,NO
32065593,1434,copy,31085182,114 409,1271,NO,NO
32080562,1473,original, ,75 195,1049,YES,NO
32080445,1473,original, ,47 613,1049,YES,NO
32080419,1473,original, ,55 689,1049,YES,NO
32080214,1473,original, ,74 776,1049,YES,NO
32080356,1473,original, ,66 491,1049,YES,NO
32080330,1473,original, ,104 036,1049,YES,NO
31910219,1436,original, ,55 298,984,NO,NO
32067758,1473,original, ,67 540,1049,YES,NO
32081542,1434,original, ,10 964,686,YES,NO
31085182,1434,original, ,114 409,1271,NO,NO
31907745,1434,original, ,54 249,841,NO,NO
32080822,1473,original, ,45 516,1049,NO,NO
32080796,1473,original, ,61 981,1049,NO,NO
32080686,1473,original, ,88 095,1049,YES,NO
32080704,1473,original, ,85 893,1049,NO,NO
32041346,1434,original, ,47 194,716,NO,YES
32081691,1434,original, ,31 463,731,NO,NO
32036082,1434,copy,32071536,54 344,620,NO,NO
32081771,1434,original, ,90 574,1617,NO,NO
32030858,1434,copy,32071536,54 344,620,NO,NO
28612689,1434,original, ,85 807,925,NO,NO
30824565,1434,original, ,128 710,831,NO,NO
32081926,1434,copy,31202553,31 463,691,NO,NO
31207115,1434,original, ,71 506,894,YES,YES
32080488,1434,copy,31699523,76 273,859,NO,NO
32080335,1434,original, ,50 531,759,NO,NO
31981900,1434,copy,31202553,31 463,699,NO,NO
31874472,1434,original, ,27 172,624,NO,NO
32078660,1434,original, ,104 875,1802,NO,NO
32076218,1434,copy,32072667,76 273,1324,NO,NO
32076954,1434,original, ,79 133,891,NO,NO
32073801,1434,copy,32073065,47 671,742,NO,YES
32073789,1434,copy,32070648,61 972,712,NO,NO
32073779,1434,copy,32072667,76 273,1324,NO,NO
32073755,1434,copy,32072115,40 043,955,NO,NO
32077896,1436,original, ,16 208,724,NO,NO
32077817,1434,original, ,40 043,976,NO,NO
32077619,1434,copy,32070648,61 972,712,NO,YES
32077269,1434,copy,32072667,76 273,1339,NO,NO
32077706,1434,copy,32073065,47 671,742,NO,YES
32077684,1434,copy,32072667,76 273,1324,NO,NO
32077664,1434,copy,32072115,40 043,955,NO,NO
32076456,1434,copy,32071536,54 344,620,NO,NO
32077288,1434,copy,31699523,76 273,859,NO,NO
32072107,1434,copy,32071716,61 972,712,YES,YES
32072343,1434,copy,32072115,40 043,955,NO,NO
32077000,1434,copy,31699523,76 273,859,NO,NO
32077046,1434,copy,32066741,41 950,656,NO,NO
32076832,1434,copy,32070648,61 972,712,NO,YES
32076446,1434,copy,32074791,55 774,868,NO,NO
32076788,1434,copy,32072115,40 043,955,NO,NO
26136034,1434,original, ,81 040,871,NO,NO
31999680,1434,original, ,29 556,493,NO,NO
32075758,1436,original, ,35 276,670,NO,NO
32027735,1434,copy,32071536,54 344,620,NO,NO
32075139,1434,copy,31699523,76 273,859,NO,NO
32072115,1434,original, ,40 043,955,NO,NO
31226885,1434,copy,32069984,36 230,640,NO,NO
32027543,1434,copy,32071536,56 251,642,NO,NO
32071280,1434,copy,32071536,54 344,620,NO,NO
32038586,1434,copy,32039421,38 136,713,NO,NO
32039398,1434,copy,32039421,38 136,713,NO,NO
32075415,1434,original, ,42 903,650,NO,NO
31661708,1434,original, ,44 334,791,NO,NO
31848193,1434,copy,31844353,52 438,704,NO,YES
27985705,1434,copy,27970096,30 509,783,NO,NO
31413450,1434,copy,31412376,30 509,578,NO,NO
32062226,1434,original, ,76 273,1128,YES,YES
32075103,1434,copy,32074791,55 774,868,NO,NO
31627778,1434,copy,29990663,934 342,4557,NO,NO
31765778,1436,original, ,30 509,678,NO,NO
32074791,1434,original, ,55 774,868,YES,YES
27081150,1434,original, ,64 832,926,NO,NO
32074730,1434,copy,32072667,76 272,1324,NO,NO
32072332,1434,copy,32072115,40 043,955,NO,NO
32071716,1434,original, ,61 972,712,YES,YES
32071536,1434,original, ,54 344,620,NO,NO
32072667,1434,original, ,76 273,1324,NO,NO
32072855,1434,copy,32072667,76 273,1324,NO,NO
32073065,1434,original, ,47 671,742,NO,YES
32073144,1434,copy,32073065,47 671,742,NO,YES
32072952,1434,original, ,27 649,589,NO,NO
32061674,1434,original, ,56 251,786,YES,NO
32071889,1436,original, ,41 937,1344,NO,NO
31962529,1434,original, ,76 273,803,NO,NO
32070801,1434,copy,32070648,61 972,712,NO,YES
32070648,1434,original, ,61 972,712,NO,YES
32040222,1434,copy,32039421,38 136,713,NO,NO
32038731,1434,copy,32039421,38 136,713,NO,NO
32039421,1434,original, ,38 136,713,NO,NO
32049988,1434,copy,32039421,38 136,713,NO,NO
32069984,1434,original, ,36 230,640,NO,NO
31699523,1434,original, ,76 273,859,NO,NO
26169740,1434,original, ,40 997,820,NO,NO
31969846,1434,original, ,257 421,1980,NO,NO
31226975,1434,original, ,85 807,953,NO,NO
26585402,1434,original, ,73 413,1064,NO,YES
26568298,1434,original, ,33 368,556,NO,NO
31158382,1434,original, ,57 205,1243,NO,NO
31855351,1434,copy,31844353,52 438,704,NO,YES
31848377,1434,copy,31844353,52 438,704,NO,YES
32066741,1434,original, ,40 997,622,YES,NO
31851514,1434,original, ,28 593,584,YES,YES
32066771,1434,original, ,23 835,625,NO,NO
32066295,1473,original, ,142 868,1220,YES,NO
32066198,1473,original, ,142 868,1220,YES,NO
32041918,1436,original, ,68 646,1144,NO,NO
32062646,1436,original, ,33 179,1071,NO,YES
32068663,1434,original, ,56 728,799,NO,NO
32064264,1434,copy,32061076,137 957,1354,NO,NO
32065726,1434,original, ,31 463,460,NO,NO
31491329,1434,copy,31412376,30 509,578,NO,NO
31879156,1434,copy,31844353,52 438,704,NO,YES
31220606,1434,original, ,225 005,1192,NO,NO
31221037,1434,original, ,308 905,1716,NO,NO
31707183,1434,original, ,110 310,1161,NO,NO
25445712,1434,original, ,91 527,1130,NO,NO
32056196,1434,original, ,49 577,1271,NO,YES
32030926,1434,original, ,43 857,675,NO,NO
32062651,1434,original, ,76 273,1128,NO,YES
32032733,1434,original, ,63 878,1273,NO,YES
32062309,1434,original, ,49 577,661,YES,NO
32062118,1434,original, ,47 671,450,NO,NO
32061844,1434,original, ,36 230,697,NO,NO
32062065,1434,original, ,40 043,996,NO,NO
32061076,1434,original, ,137 957,1354,NO,NO
32060410,1434,original, ,61 972,886,NO,NO
32061318,1434,original, ,21 452,858,YES,NO
31607549,1434,original, ,14 301,659,NO,NO
32060106,1434,original, ,56 251,951,NO,YES
32060359,1434,original, ,71 506,896,NO,YES
32060168,1434,original, ,104 875,1193,NO,NO
31615167,1434,original, ,76 273,1250,NO,NO
32059197,1434,original, ,36 230,839,NO,NO
31218560,1434,copy,30084338,36 706,814,YES,NO
32031707,1434,original, ,57 205,953,NO,NO
32024809,1436,original, ,214 517,1361,NO,NO
31851533,1434,copy,31844353,52 438,704,NO,YES
31325497,1434,original, ,109 642,771,NO,NO
31859008,1434,original, ,163 987,2102,NO,NO
30337581,1434,original, ,147 779,1739,NO,NO
30617529,1434,original, ,35 753,512,NO,NO
32056930,1434,original, ,114 409,1670,NO,YES
32056175,1434,original, ,47 671,733,NO,NO
32056875,1434,copy,31878936,47 671,1558,NO,YES
32056795,1434,original, ,20 022,659,NO,NO
32055860,1434,original, ,61 972,1545,NO,NO
32056410,1434,copy,31859811,22 882,596,NO,YES
32056402,1434,original, ,74 366,1586,NO,YES
32056397,1434,original, ,77 703,1013,NO,YES
32053864,1434,original, ,21 928,365,NO,NO
31661361,1436,original, ,38 136,953,NO,NO
32055589,1434,original, ,27 172,738,NO,NO
31445013,1434,original, ,52 438,888,NO,NO
31198337,1434,original, ,37 660,580,YES,NO
30402369,1434,original, ,42 808,931,NO,NO
25382156,1434,original, ,104 875,953,NO,NO
25344677,1434,original, ,104 875,1279,NO,YES
30182533,1434,original, ,238 353,1970,NO,NO
25348224,1434,original, ,114 409,961,NO,YES
32055160,1434,copy,31976626,61 018,1326,NO,YES
32055134,1434,copy,31982795,61 018,1474,NO,YES
32055098,1434,copy,31629935,61 018,1400,NO,YES
31411067,1436,original, ,143 012,1362,NO,NO
32054861,1434,copy,32051061,76 273,1541,NO,YES
32054828,1434,copy,32052462,36 230,789,NO,NO
32054094,1434,original, ,76 273,1541,NO,YES
32051163,1436,original, ,50 531,1098,NO,NO
32053194,1434,original, ,104 875,1193,NO,NO
32053141,1434,original, ,33 369,528,NO,NO
32045895,1434,copy,32019500,66 643,641,NO,NO
32043563,1434,original, ,66 643,641,NO,NO
32052462,1434,original, ,36 230,789,NO,NO
27075417,1434,original, ,122 036,1937,NO,NO
32051061,1434,original, ,76 273,1541,NO,YES
30246583,1434,original, ,14 969,681,NO,NO
31879645,1434,original, ,123 943,1337,NO,NO
31240386,1434,original, ,54 343,921,NO,NO
31755486,1434,copy,31526617,33 369,794,NO,NO
31865956,1434,original, ,26 695,537,NO,NO
32048690,1436,original, ,24 789,581,NO,NO
32048965,1434,original, ,64 832,811,NO,NO
31442356,1434,original, ,43 857,844,NO,NO
31730813,1434,original, ,31 463,590,NO,NO
31119164,1434,original, ,52 438,699,NO,NO
31555529,1434,copy,31544396,47 671,1083,NO,NO
32044946,1434,copy,32044383,75 796,1030,NO,NO
32044383,1434,original, ,75 796,1030,NO,NO
31964791,1434,copy,31859811,22 882,572,YES,NO
31964780,1434,original, ,77 703,1009,NO,YES
31964782,1434,copy,32634394,74 366,1487,YES,NO
31937051,1434,original, ,25 742,645,NO,NO
31888050,1434,original, ,52 438,1093,NO,NO
31885023,1434,copy,31866281,23 835,596,NO,NO
32033163,1434,original, ,60 065,1201,NO,YES
32024435,1434,copy,32020770,60 065,1201,NO,NO
32038658,1434,copy,32053191,57 205,603,NO,NO
31939952,1434,original, ,39 090,992,NO,NO
31976735,1434,original, ,64 832,926,NO,NO
32040858,1434,copy,27126648,200 216,1694,NO,NO
31503772,1434,original, ,36 230,863,NO,NO
30579322,1434,original, ,21 928,643,NO,NO
31544396,1434,original, ,47 671,1072,NO,YES
31434080,1434,original, ,59 111,847,NO,NO
32035606,1434,original, ,32 416,726,NO,YES
32040436,1434,original, ,37 183,833,NO,NO
28043528,1436,original, ,47 671,719,NO,NO
30694950,1434,original, ,42 903,698,NO,NO
31758970,1434,copy,31753610,31 463,399,NO,NO
30694174,1434,copy,30579322,23 835,759,NO,NO
31039973,1434,original, ,162 080,2282,NO,YES
31120973,1434,original, ,124 420,1670,NO,YES
26005986,1434,original, ,190 682,2543,YES,YES
26449930,1434,original, ,126 804,1527,NO,NO
25939490,1434,original, ,89 239,1716,NO,NO
31446101,1434,copy,31119164,52 438,699,NO,NO
31417326,1434,original, ,17 066,623,NO,NO
30332761,1434,copy,30329195,59 111,1242,NO,NO
32026879,1434,copy,32019500,66 643,641,NO,NO
32026840,1434,copy,32019500,66 643,641,NO,NO
32026867,1434,copy,32019500,66 643,641,NO,NO
32026174,1434,copy,32019500,66 643,641,NO,NO
32021898,1434,copy,32019500,63 878,614,NO,NO
31380953,1434,original, ,79 133,808,NO,NO
31207228,1434,original, ,57 205,880,NO,NO
32019273,1436,original, ,33 369,530,NO,NO
31928825,1434,original, ,30 986,956,NO,NO
31249764,1434,original, ,20 689,563,NO,NO
31457040,1434,copy,31370049,57 109,642,NO,NO
32017438,1434,original, ,28 600,523,NO,NO
32032096,1434,original, ,120 130,1350,NO,NO
31878487,1434,copy,31874472,27 172,624,NO,NO
31618665,1434,copy,32107229,32 416,689,NO,NO
31446377,1434,copy,31380953,79 133,808,NO,NO
32031472,1434,original, ,85 807,1203,NO,NO
31466050,N/A,copy,31380953,79 133,791,NO,NO
31465624,N/A,copy,31445013,52 438,874,NO,NO
31120139,1434,copy,31119164,52 438,699,NO,NO
31434640,1434,copy,31445013,52 438,888,NO,NO
31434759,1434,copy,31119164,52 438,699,NO,NO
31434677,1434,copy,31380953,79 133,806,NO,NO
32029842,1434,original, ,143 012,2918,NO,NO
32023517,1434,original, ,40 997,499,NO,NO
31977833,1436,original, ,25 742,571,NO,NO
30824916,1434,original, ,52 152,745,NO,NO
31250379,1434,original, ,20 022,911,NO,NO
31649469,1434,original, ,22 405,659,NO,NO
26992476,1434,original, ,34 323,767,NO,NO
32026798,1434,original, ,38 613,665,YES,NO
29579030,1434,copy,28023244,65 785,901,NO,NO
25709337,1434,copy,24682422,71 506,998,NO,NO
27129715,1434,original, ,35 276,706,NO,NO
26765502,1473,original, ,62 086,1049,NO,NO
